ID,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,year,month,day
TRAIN_8596,32,Male,Married,86,34787.65,1,Not changed,Own,Monday,Local,0,Witness,87,Broker,1,4329.17,7.0,Large,16238.48,red,4184.844131514664,0,2017,NOV,7
TRAIN_8597,44,Female,Married,77,38076.8,1,Not changed,Rent,Wednesday,Parking Lot,5,No witness,97,Broker,1,2425.08,6.0,Large,8531.73,silver,12122.02649817888,0,2016,JUL,22
TRAIN_8598,30,Male,Married,70,34108.42,1,Changed,Rent,Tuesday,Parking Lot,0,No witness,92,Phone,1,1131.79,6.0,Medium,21935.38,blue,15337.553231484799,0,2016,APR,28
TRAIN_8599,22,Female,Married,92,30839.76,1,Not changed,Rent,Tuesday,Parking Lot,2,No witness,21,Phone,0,3240.56,10.0,Compact,19690.15,white,6813.295327077919,0,2017,JAN,19
TRAIN_8600,30,Female,Married,93,34085.13,1,Changed,Rent,Friday,Local,1,No witness,8,Online,1,2744.27,7.0,Medium,16567.98,black,17820.288408456,0,2016,OCT,9
TRAIN_8601,45,Male,Married,25,38308.68,1,Changed,Own,Tuesday,Local,0,No witness,68,Online,1,6890.02,3.0,Compact,32463.39,other,7532.681148753519,0,2016,NOV,24
TRAIN_8602,46,Male,Not married,74,38558.8,0,Not changed,Rent,Saturday,Local,0,No witness,42,Online,1,5572.56,5.0,Large,54937.2,blue,10045.37308815344,0,2016,SEP,5
TRAIN_8603,37,Male,Married,56,36286.6,1,Changed,Own,Thursday,Parking Lot,0,No witness,87,Phone,0,10251.25,3.0,Large,13000.09,blue,12948.82843020504,0,2017,DEC,29
TRAIN_8604,34,Male,Married,85,35393.41,1,Changed,Rent,Sunday,Parking Lot,0,Witness,100,Broker,0,8993.0,6.0,Large,23872.97,white,36296.44809220135,0,2016,JUN,28
TRAIN_8605,42,Male,Married,82,37611.34,1,Not changed,Own,Wednesday,Parking Lot,1,No witness,57,Online,1,4955.25,6.0,Large,40907.5,other,14995.266004195038,0,2017,JUN,8
TRAIN_8606,37,Male,Not married,53,36305.84,1,Changed,Rent,Sunday,Highway,0,No witness,3,Broker,0,5052.8,5.0,Large,20257.78,gray,7461.70617062688,0,2017,DEC,18
TRAIN_8607,41,Female,Not married,72,37348.74,0,Changed,Rent,Friday,Parking Lot,0,No witness,99,Phone,0,6806.85,9.0,Large,41666.89,blue,26488.265364098643,1,2016,AUG,21
TRAIN_8608,32,Female,Married,86,34799.81,1,Changed,Own,Wednesday,Parking Lot,0,No witness,81,Broker,0,6562.11,10.0,Large,35051.1,red,12909.911252651122,0,2017,APR,13
TRAIN_8609,51,Male,Married,55,39627.83,1,Not changed,Rent,Tuesday,Local,0,No witness,0,Broker,0,8260.37,9.0,Medium,19383.1,black,9811.37724048112,0,2017,MAR,1
TRAIN_8610,44,Female,Married,55,38103.13,1,Not changed,Rent,Saturday,Local,0,No witness,10,Broker,0,5820.56,4.0,Compact,9161.07,black,5428.6478823464795,0,2016,FEB,21
TRAIN_8611,47,Male,Not married,77,38764.92,1,Changed,Own,Sunday,Highway,0,Witness,85,Phone,1,2023.37,5.0,Medium,26698.64,blue,9736.55847385136,1,2017,FEB,14
TRAIN_8612,43,Male,Married,60,37854.03,1,Not changed,Own,Sunday,Parking Lot,1,No witness,0,Broker,1,3009.12,4.0,Large,46538.39,gray,11889.34763673488,0,2016,SEP,13
TRAIN_8613,48,Female,Married,88,38997.86,1,Not changed,Rent,Tuesday,Parking Lot,1,No witness,49,Broker,0,4138.2,2.0,Medium,18381.6,black,9376.66480546232,0,2017,JUN,21
TRAIN_8614,56,Male,Not married,73,40583.91,1,Changed,Own,Tuesday,Local,2,Witness,39,Broker,1,4290.26,9.0,Large,31401.22,other,6083.36963757392,0,2017,MAY,31
TRAIN_8615,42,Female,Married,81,37591.08,1,Changed,Own,Sunday,Parking Lot,2,No witness,81,Broker,1,4446.59,5.0,Medium,33530.69,white,13896.1253080224,0,2017,JAN,10
TRAIN_8616,42,Female,Married,76,37600.88,0,Not changed,Own,Sunday,Local,0,No witness,47,Phone,1,2422.9,3.0,Medium,10039.29,black,7798.775434305839,1,2016,AUG,16
TRAIN_8617,44,Male,Married,48,38079.84,0,Not changed,Own,Wednesday,Local,0,No witness,13,Broker,0,2697.1,5.0,Large,26718.05,gray,22148.47014891072,0,2016,FEB,25
TRAIN_8618,48,Female,Married,57,38983.68,1,Changed,Rent,Sunday,Parking Lot,2,No witness,51,Phone,1,3441.38,5.0,Large,18311.84,silver,10781.68886381952,0,2017,SEP,25
TRAIN_8619,38,Male,Married,20,36559.92,1,Changed,Rent,Thursday,Local,0,Witness,14,Phone,1,7081.31,9.0,Compact,8728.5,other,6893.90552461224,0,2016,JUL,16
TRAIN_8620,50,Male,Not married,52,39424.25,1,Changed,Rent,Saturday,Highway,2,No witness,50,Broker,1,5782.97,9.0,Compact,22487.37,gray,7363.2761396368805,1,2017,MAR,5
TRAIN_8621,41,Male,Married,79,37358.14,1,Changed,Rent,Sunday,Local,1,No witness,27,Broker,1,3640.06,7.0,Large,47399.52,black,11203.906785148,0,2017,AUG,21
TRAIN_8622,51,Male,Married,90,39615.95,1,Changed,Own,Monday,Local,2,Witness,27,Phone,1,8093.52,5.0,Compact,5884.87,gray,12563.232506374561,0,2016,AUG,17
TRAIN_8623,41,Male,Not married,47,37358.14,1,Not changed,Own,Sunday,Highway,1,No witness,27,Phone,1,7037.01,8.0,Large,17413.08,blue,7791.4503907056,1,2017,MAY,29
TRAIN_8624,28,Male,Married,86,33379.35,0,Changed,Rent,Saturday,Highway,1,Witness,98,Online,1,5673.71,6.0,Large,27300.05,white,1939.260165068664,0,2016,FEB,28
TRAIN_8625,39,Male,Not married,71,36822.19,1,Not changed,Own,Thursday,Highway,0,Witness,56,Broker,1,5471.09,6.0,Compact,27410.13,black,9000.30050394976,1,2016,NOV,5
TRAIN_8626,24,Male,Married,90,31758.37,1,Changed,Own,Tuesday,Parking Lot,0,No witness,41,Online,0,8749.6,7.0,Medium,17408.79,other,6127.1208947572,0,2017,NOV,8
TRAIN_8627,47,Male,Married,81,38777.07,0,Changed,Own,Saturday,Local,0,No witness,87,Broker,0,6642.54,7.0,Medium,16426.55,white,17912.97394170568,0,2017,AUG,13
TRAIN_8628,53,Male,Married,79,40016.74,1,Changed,Own,Wednesday,Local,0,No witness,5,Broker,1,6099.38,7.0,Compact,25906.48,red,10284.97544634376,0,2017,MAY,18
TRAIN_8629,45,Male,Not married,75,38318.81,1,Changed,Own,Thursday,Parking Lot,0,No witness,90,Broker,0,3531.82,9.0,Medium,13514.26,black,16814.41957669592,1,2016,NOV,26
TRAIN_8630,44,Male,Married,81,38091.99,1,Changed,Rent,Saturday,Highway,0,No witness,30,Phone,0,1559.33,6.0,Large,18875.33,white,4761.43564132568,0,2016,MAR,28
TRAIN_8631,63,Female,Married,90,41802.15,0,Not changed,Own,Wednesday,Parking Lot,0,No witness,88,Phone,1,5833.59,6.0,Medium,6612.72,other,34702.26782828727,0,2016,SEP,2
TRAIN_8632,59,Female,Married,84,41133.84,1,Changed,Own,Sunday,Parking Lot,0,No witness,24,Broker,1,3077.71,4.0,Compact,19671.78,other,14032.69429784376,0,2016,JUL,12
TRAIN_8633,27,Female,Married,86,32988.48,1,Changed,Rent,Sunday,Highway,1,Witness,2,Online,1,11942.94,4.0,Medium,12158.66,red,7971.918368088719,0,2016,OCT,25
TRAIN_8634,48,Male,Married,93,38966.87,1,Changed,Rent,Thursday,Parking Lot,0,No witness,57,Broker,0,9293.29,9.0,Compact,35717.54,white,9096.00998537808,0,2016,OCT,22
TRAIN_8635,39,Male,Not married,64,36835.35,1,Changed,Rent,Sunday,Local,2,Witness,3,Phone,1,2081.1,9.0,Compact,16313.5,blue,10464.6908284164,1,2016,JAN,25
TRAIN_8636,49,Male,Married,91,39197.39,1,Not changed,Own,Sunday,Parking Lot,1,No witness,85,Broker,1,4569.96,5.0,Compact,20947.71,black,1565.1688457267278,0,2017,MAY,29
TRAIN_8637,49,Female,Married,39,39205.85,0,Changed,Rent,Monday,Local,0,No witness,5,Broker,1,6895.35,4.0,Compact,21990.55,blue,6772.088888843679,0,2016,OCT,5
TRAIN_8638,41,Male,Married,73,37366.24,1,Not changed,Rent,Thursday,Local,0,No witness,50,Phone,1,4063.33,5.0,Large,16060.09,gray,2386.158061136544,1,2017,DEC,29
TRAIN_8639,1,Male,Married,81,45771.55,0,Not changed,Rent,Tuesday,Local,0,No witness,41,Broker,1,7590.21,7.0,Medium,15864.48,silver,16452.432830702477,1,2016,APR,7
TRAIN_8640,42,Male,Not married,91,37619.44,0,Not changed,Rent,Monday,Parking Lot,0,No witness,1,Phone,1,2663.81,3.0,Medium,20630.36,other,12810.03529283496,0,2017,DEC,12
TRAIN_8641,42,Female,Married,61,37600.2,1,Changed,Own,Sunday,Parking Lot,1,No witness,94,Broker,1,3709.12,6.0,Medium,38929.01,black,8258.04226485088,0,2017,SEP,4
TRAIN_8642,32,Female,Married,81,34802.85,1,Not changed,Own,Thursday,Highway,0,Witness,0,Broker,1,3323.79,5.0,Medium,24529.96,gray,17529.78462734184,0,2017,DEC,15
TRAIN_8643,36,Male,Married,54,36000.97,1,Changed,Own,Thursday,Local,0,No witness,22,Broker,1,3597.69,4.0,Large,5417.88,silver,7531.911770539039,0,2016,JUN,25
TRAIN_8644,38,Female,Married,68,36585.37,1,Not changed,Own,Thursday,Parking Lot,1,No witness,17,Phone,0,3404.56,6.0,Medium,30429.27,red,14448.520364001359,0,2017,MAY,12
TRAIN_8645,36,Male,Married,87,36003.01,0,Not changed,Own,Saturday,Parking Lot,2,Witness,17,Broker,1,7961.27,6.0,Medium,31796.34,blue,8113.737571912079,0,2017,APR,16
TRAIN_8646,54,Female,Not married,54,40202.08,1,Not changed,Rent,Wednesday,Highway,0,No witness,36,Broker,0,6445.2,11.0,Medium,26153.98,white,9473.8144550984,0,2017,MAY,18
TRAIN_8647,46,Female,Not married,50,38553.24,1,Not changed,Own,Thursday,Local,2,No witness,16,Broker,1,7645.61,5.0,Compact,30210.64,white,6494.94611368152,0,2017,JUN,9
TRAIN_8648,25,Male,Married,92,32193.87,1,Changed,Rent,Friday,Local,0,No witness,99,Online,0,3994.24,3.0,Medium,17688.92,silver,9058.216858695281,0,2017,FEB,12
TRAIN_8649,41,Male,Not married,68,37345.99,1,Not changed,Rent,Friday,Local,0,No witness,50,Broker,0,4612.3,3.0,Compact,10797.67,gray,7336.86244782304,0,2017,DEC,23
TRAIN_8650,43,Female,Married,72,37838.84,1,Changed,Own,Wednesday,Parking Lot,0,No witness,63,Broker,0,2308.02,4.0,Medium,16530.67,silver,10161.23706827696,0,2016,DEC,16
TRAIN_8651,43,Female,Not married,56,37844.28,0,Changed,Rent,Monday,Local,0,No witness,9,Phone,1,5398.32,4.0,Large,28040.41,other,10706.688224941441,1,2017,AUG,1
TRAIN_8652,69,Male,Married,79,42729.02,0,Changed,Own,Tuesday,Parking Lot,0,No witness,5,Broker,1,1375.23,9.0,Medium,37295.35,gray,8695.201855925201,0,2017,DEC,27
TRAIN_8653,27,Male,Married,74,33000.06,1,Changed,Rent,Sunday,Local,2,No witness,36,Online,1,4190.94,8.0,Large,17531.18,white,16601.838052283278,0,2017,APR,17
TRAIN_8654,74,Female,Married,70,43429.4,0,Changed,Rent,Friday,Highway,1,No witness,30,Broker,0,4148.85,3.0,Medium,24298.52,silver,21287.39036469888,0,2016,JAN,23
TRAIN_8655,32,Male,Married,92,34789.68,1,Not changed,Own,Saturday,Highway,0,No witness,16,Phone,0,3700.2,6.0,Compact,21833.42,gray,23545.27648553984,0,2017,APR,9
TRAIN_8656,63,Female,Married,93,41796.08,0,Not changed,Rent,Thursday,Highway,0,No witness,8,Phone,1,7718.46,6.0,Compact,31981.87,silver,13334.01616659472,0,2016,AUG,27
TRAIN_8657,46,Male,Married,97,38544.13,1,Not changed,Rent,Saturday,Parking Lot,1,No witness,84,Broker,1,4579.24,5.0,Medium,19771.17,blue,4520.1256544048,0,2017,FEB,20
TRAIN_8658,49,Female,Married,94,39212.58,1,Changed,Own,Sunday,Local,0,No witness,79,Phone,1,2860.89,4.0,Compact,19931.63,other,12943.317718317441,0,2017,JAN,3
TRAIN_8659,26,Female,Not married,82,32610.13,1,Changed,Rent,Saturday,Highway,0,No witness,4,Online,1,2004.97,4.0,Compact,35700.55,other,16148.4716054412,0,2017,NOV,5
TRAIN_8660,33,Female,Married,85,35114.79,1,Not changed,Own,Monday,Parking Lot,0,No witness,99,Broker,1,8628.95,4.0,Medium,45783.53,other,7003.496980548241,0,2017,JUN,20
TRAIN_8661,40,Female,Married,77,37110.0,0,Changed,Own,Friday,Local,1,No witness,51,Broker,0,3695.8,7.0,Compact,30349.16,red,18895.7586011532,0,2017,SEP,30
TRAIN_8662,25,Female,Married,97,32181.44,1,Changed,Rent,Saturday,Parking Lot,0,No witness,4,Phone,1,5510.7,5.0,Large,21665.03,gray,13552.753451542241,0,2016,DEC,12
TRAIN_8663,52,Male,Married,86,39807.33,1,Changed,Own,Saturday,Highway,0,No witness,10,Broker,1,7216.38,4.0,Compact,31470.77,red,6496.666515562801,0,2016,NOV,21
TRAIN_8664,56,Female,Married,57,40588.97,0,Changed,Rent,Monday,Parking Lot,0,Witness,68,Phone,1,8295.2,7.0,Medium,31124.33,blue,3265.7923241183285,0,2017,OCT,31
TRAIN_8665,40,Male,Not married,80,37087.49,0,Changed,Rent,Friday,Parking Lot,0,No witness,58,Online,0,1380.75,7.0,Large,42205.23,red,25364.154659657917,1,2016,DEC,11
TRAIN_8666,56,Male,Married,86,40584.0,1,Changed,Rent,Wednesday,Parking Lot,0,No witness,78,Online,0,4243.34,6.0,Large,29303.44,blue,11858.11840359672,0,2016,JUL,1
TRAIN_8667,31,Male,Not married,96,34457.48,0,Not changed,Own,Friday,Local,0,Witness,35,Broker,1,3920.77,5.0,Compact,36538.64,white,8855.73372555336,0,2017,OCT,7
TRAIN_8668,55,Male,Not married,77,40400.59,1,Changed,Own,Tuesday,Parking Lot,0,No witness,0,Broker,1,5109.94,6.0,Compact,39096.36,silver,15079.878189514322,0,2017,AUG,30
TRAIN_8669,56,Female,Married,90,40585.01,0,Changed,Own,Monday,Local,1,Witness,96,Broker,1,6862.97,8.0,Large,43780.49,red,4018.0154714341684,0,2016,AUG,24
TRAIN_8670,34,Male,Not married,54,35400.5,0,Changed,Own,Saturday,Local,0,Witness,93,Broker,0,3559.43,12.0,Compact,12955.48,red,4674.71097827216,0,2016,MAY,16
TRAIN_8671,34,Female,Married,91,35423.69,0,Not changed,Own,Monday,Highway,0,Witness,98,Phone,0,5611.13,4.0,Medium,42245.75,other,5679.7651905516805,0,2017,JUL,11
TRAIN_8672,52,Female,Married,65,39828.6,1,Changed,Own,Monday,Parking Lot,0,No witness,18,Broker,0,5667.32,6.0,Medium,15151.46,gray,13552.647510594721,0,2016,JUN,8
TRAIN_8673,42,Female,Not married,64,37612.35,1,Changed,Own,Tuesday,Highway,0,No witness,50,Broker,1,6579.37,6.0,Large,25212.19,gray,7094.07873142232,1,2017,APR,26
TRAIN_8674,56,Female,Married,43,40592.1,1,Not changed,Rent,Saturday,Local,1,No witness,83,Broker,0,2594.53,5.0,Medium,20097.12,blue,21454.51805621256,0,2016,SEP,26
TRAIN_8675,35,Female,Married,73,35714.37,1,Changed,Own,Tuesday,Local,0,No witness,0,Phone,0,5398.21,6.0,Compact,30582.62,red,30966.468050058644,0,2017,SEP,20
TRAIN_8676,41,Male,Married,66,37354.09,1,Not changed,Rent,Sunday,Local,2,No witness,47,Broker,1,4498.3,7.0,Medium,27933.61,other,6253.058300447759,0,2017,AUG,28
TRAIN_8677,40,Female,Married,92,37086.71,1,Changed,Rent,Thursday,Local,2,Witness,91,Broker,1,4539.44,8.0,Large,25190.41,silver,14458.537975072799,0,2017,JUN,23
TRAIN_8678,43,Female,Married,81,37836.18,1,Not changed,Rent,Wednesday,Highway,1,No witness,24,Online,0,6875.32,6.0,Large,27844.55,black,10175.22482951088,0,2017,JUL,27
TRAIN_8679,39,Male,Not married,61,36832.31,1,Changed,Own,Monday,Highway,1,No witness,10,Phone,1,4657.94,4.0,Compact,11360.81,gray,5704.685743684,0,2016,JUN,1
TRAIN_8680,40,Male,Married,88,37102.92,1,Changed,Own,Thursday,Parking Lot,3,No witness,32,Broker,1,7762.01,8.0,Compact,42219.53,other,3474.3881256479435,0,2017,OCT,27
TRAIN_8681,43,Male,Married,69,37859.09,1,Not changed,Own,Monday,Local,0,No witness,13,Phone,0,3993.97,8.0,Large,5613.71,white,8400.790230045679,0,2016,JAN,5
TRAIN_8682,24,Male,Married,90,31754.32,1,Changed,Rent,Friday,Local,1,No witness,0,Online,1,4517.83,7.0,Medium,21690.54,black,18549.24842780752,1,2017,AUG,12
TRAIN_8683,69,Male,Not married,55,42724.63,1,Changed,Own,Tuesday,Local,0,No witness,33,Phone,0,8218.24,9.0,Large,14668.31,black,2414.2630328644877,0,2016,FEB,17
TRAIN_8684,51,Male,Married,50,39619.72,1,Changed,Own,Monday,Highway,3,No witness,90,Broker,1,5462.21,4.0,Large,41923.61,red,5773.28828596528,1,2017,JAN,11
TRAIN_8685,39,Male,Not married,73,36835.35,1,Not changed,Rent,Monday,Local,0,Witness,0,Broker,1,5700.72,5.0,Large,24413.55,black,17679.411455830163,0,2016,APR,6
TRAIN_8686,40,Female,Married,65,37105.71,1,Changed,Own,Saturday,Local,0,No witness,100,Broker,0,1912.66,6.0,Large,17385.19,blue,22215.158102039597,0,2016,NOV,14
TRAIN_8687,80,Male,Married,68,44236.44,1,Changed,Rent,Saturday,Parking Lot,0,No witness,9,Phone,1,6401.36,6.0,Large,18804.39,silver,5288.0379049,0,2016,JUL,18
TRAIN_8688,37,Female,Married,65,36306.85,1,Changed,Rent,Saturday,Parking Lot,0,No witness,14,Broker,0,5452.07,6.0,Large,8254.27,other,10102.33419175472,0,2017,MAY,14
TRAIN_8689,28,Female,Not married,67,33395.05,0,Not changed,Rent,Saturday,Highway,1,No witness,100,Online,0,4313.02,5.0,Compact,21229.48,other,4765.2108421824805,0,2017,AUG,13
TRAIN_8690,53,Male,Not married,65,40017.75,1,Changed,Own,Friday,Local,2,No witness,98,Broker,1,3813.14,4.0,Compact,9673.76,silver,12753.34528756432,0,2017,SEP,9
TRAIN_8691,33,Male,Married,81,35102.64,0,Not changed,Own,Thursday,Local,1,No witness,75,Broker,1,5385.25,5.0,Large,34114.48,black,7378.369340862159,0,2017,JAN,14
TRAIN_8692,57,Male,Married,96,40783.43,0,Not changed,Rent,Friday,Parking Lot,0,No witness,78,Broker,1,6088.08,5.0,Medium,30092.56,black,4688.60722732008,0,2017,DEC,9
TRAIN_8693,43,Female,Married,83,37851.37,0,Not changed,Own,Saturday,Parking Lot,1,Witness,49,Phone,1,4208.45,4.0,Compact,24545.77,gray,4286.444628156775,0,2017,FEB,6
TRAIN_8694,40,Female,Married,91,37111.79,1,Not changed,Own,Tuesday,Local,1,No witness,3,Broker,0,5072.0,10.0,Medium,29244.77,silver,12674.14039515664,1,2016,MAY,5
TRAIN_8695,37,Female,Married,82,36287.53,0,Not changed,Own,Tuesday,Highway,1,No witness,41,Phone,1,4346.54,6.0,Large,13478.32,other,4956.07930310832,0,2016,APR,7
TRAIN_8696,49,Female,Not married,57,39195.72,1,Changed,Own,Saturday,Highway,1,Witness,14,Broker,1,4223.94,4.0,Large,33435.9,silver,6565.35525393184,0,2016,SEP,5
TRAIN_8697,34,Male,Not married,87,35426.73,1,Not changed,Own,Friday,Local,1,Witness,11,Broker,1,2064.83,6.0,Medium,8785.42,gray,13531.160698797521,0,2017,JAN,29
TRAIN_8698,39,Male,Married,94,36845.66,0,Changed,Rent,Friday,Highway,0,No witness,1,Phone,0,5275.46,3.0,Large,18609.7,white,10051.02165572168,0,2017,FEB,26
TRAIN_8699,87,Male,Not married,74,45127.33,0,Not changed,Rent,Friday,Highway,0,No witness,98,Broker,0,6723.27,7.0,Compact,7494.73,red,9016.7568761408,0,2017,MAR,18
TRAIN_8700,33,Male,Not married,76,35130.99,0,Changed,Rent,Friday,Parking Lot,0,No witness,57,Broker,0,4852.76,7.0,Large,20505.13,blue,14211.72597162296,0,2017,FEB,26
TRAIN_8701,58,Female,Married,82,40948.52,1,Changed,Rent,Monday,Local,0,Witness,89,Phone,1,3448.6,5.0,Medium,11444.02,red,7858.21800366152,0,2017,APR,25
TRAIN_8702,46,Male,Married,56,38558.31,1,Not changed,Rent,Sunday,Local,0,No witness,6,Broker,0,4504.38,4.0,Medium,32725.98,black,3874.1027173635434,0,2017,JUL,24
TRAIN_8703,36,Female,Married,77,36009.09,1,Not changed,Own,Tuesday,Parking Lot,0,No witness,63,Online,1,2531.88,6.0,Large,21708.19,black,4987.15912304168,0,2017,MAY,31
TRAIN_8704,44,Male,Married,70,38084.32,1,Changed,Rent,Tuesday,Parking Lot,0,No witness,50,Broker,0,4456.81,7.0,Compact,22073.12,silver,18483.71111057688,0,2017,FEB,2
TRAIN_8705,45,Male,Married,63,38334.48,1,Changed,Own,Saturday,Parking Lot,0,No witness,51,Phone,0,2481.14,9.0,Compact,15730.41,blue,10284.06555439952,0,2017,SEP,3
TRAIN_8706,56,Female,Married,75,40588.97,1,Changed,Rent,Saturday,Parking Lot,0,No witness,81,Broker,1,4632.66,8.0,Medium,35686.62,other,9712.09960933624,0,2017,SEP,17
TRAIN_8707,47,Female,Married,64,38780.11,1,Not changed,Rent,Thursday,Parking Lot,0,No witness,24,Phone,0,5210.13,7.0,Medium,21305.94,other,7983.40269610768,0,2017,APR,14
TRAIN_8708,53,Male,Married,68,40010.66,0,Not changed,Own,Thursday,Local,0,No witness,51,Phone,1,993.85,5.0,Compact,11588.32,red,9816.99560335808,0,2017,MAR,17
TRAIN_8709,47,Male,Not married,61,38776.5,0,Not changed,Own,Thursday,Local,1,No witness,12,Phone,1,3311.7,8.0,Medium,28132.97,black,21786.62924181712,0,2016,MAR,5
TRAIN_8710,23,Male,Married,69,31282.25,1,Changed,Rent,Tuesday,Highway,0,Witness,57,Online,1,8946.68,5.0,Compact,3616.06,silver,12072.649294060398,0,2016,APR,28
TRAIN_8711,49,Male,Not married,68,39186.61,1,Not changed,Rent,Sunday,Highway,0,No witness,17,Phone,1,10303.25,5.0,Large,26323.71,gray,20814.69993250584,0,2016,JUL,26
TRAIN_8712,42,Female,Not married,97,37607.96,1,Changed,Own,Thursday,Highway,0,No witness,93,Phone,0,10387.38,6.0,Large,16176.5,gray,5126.76196295504,0,2016,JUL,2
TRAIN_8713,27,Male,Not married,87,32981.83,1,Changed,Own,Friday,Highway,1,No witness,80,Phone,1,5244.23,9.0,Medium,18364.46,gray,5914.0003760428,0,2017,JUL,8
TRAIN_8714,67,Male,Not married,35,42408.7,0,Not changed,Rent,Monday,Local,1,Witness,5,Phone,1,6492.59,8.0,Large,15062.75,red,25047.39732738552,0,2016,NOV,9
TRAIN_8715,45,Female,Married,94,38317.8,1,Not changed,Rent,Thursday,Highway,0,No witness,55,Phone,0,4445.27,7.0,Compact,24556.38,other,4511.378505083832,0,2016,SEP,24
TRAIN_8716,50,Female,Married,88,39397.23,0,Changed,Rent,Friday,Parking Lot,0,No witness,0,Phone,1,12517.81,4.0,Large,11240.27,blue,3877.4095740477283,0,2016,DEC,11
TRAIN_8717,26,Female,Married,83,32579.39,0,Changed,Own,Saturday,Parking Lot,0,No witness,13,Online,1,7764.2,4.0,Medium,36423.84,black,10849.928310240719,1,2016,JUN,13
TRAIN_8718,42,Female,Not married,89,37604.93,1,Not changed,Own,Thursday,Parking Lot,0,No witness,30,Phone,0,4421.78,4.0,Medium,11427.51,blue,12637.201672508721,0,2016,MAR,5
TRAIN_8719,50,Male,Not married,88,39428.62,0,Not changed,Own,Sunday,Local,0,No witness,17,Broker,0,6924.16,9.0,Compact,28693.16,black,9574.94048271512,0,2016,AUG,23
TRAIN_8720,31,Female,Married,84,34447.64,1,Not changed,Own,Monday,Local,0,No witness,83,Broker,0,4577.85,6.0,Compact,12682.74,white,8136.21302376064,0,2016,AUG,24
TRAIN_8721,47,Female,Married,66,38765.37,0,Changed,Rent,Saturday,Local,0,No witness,2,Broker,0,5694.42,6.0,Compact,11017.94,other,7581.54734973256,0,2016,JUL,11
TRAIN_8722,27,Male,Married,74,33001.65,0,Changed,Rent,Tuesday,Local,0,Witness,41,Broker,1,3468.82,8.0,Compact,39792.55,other,4144.717861847096,0,2016,AUG,11
TRAIN_8723,52,Female,Married,86,39816.44,0,Changed,Own,Friday,Parking Lot,1,No witness,91,Phone,1,6599.97,8.0,Medium,39319.8,gray,9546.5690016468,0,2016,OCT,16
TRAIN_8724,31,Female,Married,78,34443.3,1,Changed,Own,Sunday,Highway,0,No witness,13,Broker,1,4006.62,7.0,Large,14010.45,silver,17663.72300128736,0,2017,NOV,27
TRAIN_8725,33,Male,Married,78,35094.53,1,Not changed,Rent,Friday,Parking Lot,0,No witness,11,Phone,1,3207.24,6.0,Medium,23571.6,white,7944.542657538,0,2017,JAN,8
TRAIN_8726,53,Female,Married,75,40019.98,1,Not changed,Rent,Thursday,Parking Lot,0,No witness,85,Phone,1,4301.7,4.0,Compact,7744.37,blue,14557.919002514082,0,2016,MAY,21
TRAIN_8727,35,Female,Not married,66,35705.25,1,Not changed,Own,Saturday,Local,0,Witness,91,Broker,0,3851.28,7.0,Compact,10024.58,gray,14890.685506088801,0,2017,NOV,5
TRAIN_8728,59,Female,Married,42,41131.81,0,Not changed,Rent,Wednesday,Local,0,No witness,93,Broker,0,5579.73,5.0,Compact,21541.74,silver,3897.4213831323436,1,2016,DEC,30
TRAIN_8729,36,Male,Not married,75,35994.89,1,Changed,Own,Friday,Parking Lot,2,No witness,91,Broker,1,5376.7,3.0,Medium,54341.94,white,12428.58006975896,0,2016,JUL,24
TRAIN_8730,29,Male,Married,8,33735.78,1,Not changed,Rent,Wednesday,Highway,0,No witness,32,Phone,0,6892.83,9.0,Medium,24693.19,other,10131.97972203264,1,2016,NOV,25
TRAIN_8731,52,Male,Married,54,39812.39,0,Changed,Rent,Friday,Highway,0,Witness,100,Broker,0,8240.02,4.0,Medium,29517.76,silver,11869.2913679232,0,2016,JAN,9
TRAIN_8732,55,Male,Not married,82,40401.73,1,Changed,Rent,Saturday,Highway,0,No witness,4,Phone,0,3000.02,7.0,Large,27154.69,red,5482.37049782496,0,2016,MAY,16
TRAIN_8733,44,Male,Married,85,38119.77,0,Not changed,Rent,Monday,Local,0,Witness,21,Broker,1,5434.27,7.0,Medium,8669.98,red,12159.89949334104,0,2017,FEB,29
TRAIN_8734,36,Female,Married,74,35984.78,1,Changed,Rent,Sunday,Local,0,Witness,96,Broker,1,7105.12,9.0,Large,14214.18,red,8707.62757331688,1,2017,MAR,20
TRAIN_8735,32,Male,Married,88,34766.39,1,Not changed,Own,Wednesday,Local,0,Witness,23,Broker,0,4645.35,5.0,Medium,5541.07,other,1630.338850052464,0,2017,FEB,3
TRAIN_8736,41,Female,Married,75,37345.7,1,Changed,Own,Sunday,Highway,3,Witness,84,Broker,1,4168.59,7.0,Compact,10283.41,white,6769.726531812561,0,2016,MAR,1
TRAIN_8737,32,Male,Married,52,34761.55,1,Not changed,Own,Saturday,Parking Lot,0,Witness,4,Broker,1,4589.4,4.0,Medium,18217.87,red,19844.04564762696,0,2016,AUG,1
TRAIN_8738,49,Male,Married,56,39204.48,1,Changed,Own,Saturday,Highway,0,No witness,30,Broker,1,4996.61,8.0,Large,10855.67,silver,7842.834653241599,1,2017,AUG,6
